STATE_ABBR,REPORTING_YEAR,CATEGORY,SUM_REL_EST,AVG_REL_EST,MIN_REL_EST,MAX_REL_EST,STD_REL_EST,VAR_REL_EST
NM,2010,OTH DISP,3317196.17,118471.2918,9,2430000,461079.9123,2.12595E+11
MI,2010,UNINJ I,442694,40244.90909,20,370000,109561.7644,12003780225
DE,2010,SI 5.5.3B,11740,1956.666667,57,10607,4239.33781,17971985.07
ID,2010,SI 5.5.3A,2176306,310900.8571,2206,1884572,696708.5365,4.85403E+11
CO,2010,POTW RELEASE,850.65016,1.119276526,0,246,10.97903305,120.5391666
AZ,2010,POTW RELEASE,7072.479753,7.771955773,0,5400,180.6400025,32630.81049
PA,2010,POTW RELEASE,20098.36499,4.868789969,0,7128,116.0844388,13475.59693
KY,2010,POTW RELEASE,10140.56602,5.035037747,0,1170,40.04263007,1603.412223
AS,2010,POTW TREATMENT,0,0,0,0,0,0
PA,2010,AIR STACK,35931197.14,15690.4791,0.0000001,4100000,146217.1475,21379454213
NV,2010,RCRA C,3521954.6,103586.9,120.15,977007,179621.9953,32264061192
MS,2010,ENERGY RECOVERY,720031.9207,7659.91405,0.07,80931.25,16381.4922,268353286.6
MN,2010,AIR FUG,2037401.649,3500.690119,0.0000006,433294,24521.8684,601322029.8
NH,2010,AIR FUG,43866.61515,430.0648544,0.004,13475,1787.839539,3196370.217
OK,2010,RCRA C,9008770.238,300292.3413,0.253,1998295,471200.9845,2.2203E+11
AL,2010,RECYCLING,103859457,242662.2827,0.002,20668697,1757327.527,3.0882E+12
PA,2010,OTH LANDF,6717729.904,52895.51106,0.43,890000,118575.5975,14060172321
NY,2010,RCRA C,334634.0003,30421.27275,0.000256,79300,27471.67764,754693072.3
DE,2010,OTH LANDF,154167,19270.875,20,96000,31365.76346,983811117.6
WI,2010,POTW NON METALS,14458661.38,55397.17004,0.004,3200000,218919.2322,47925630248
RI,2010,RECYCLING,6581994.801,88945.8757,0.01,1300000,230674.6662,53210801630
ME,2010,WATER,3183634.747,23758.46826,0.0000015,2271491,196518.3642,38619467452
OH,2010,LAND TREA,538442.28,14169.53368,0.28,97000,19559.34586,382568010.5
SD,2010,WATER,1388057.036,66097.9541,0.2,1331748,290078.7944,84145706940
IN,2010,UNINJ I,697762.42,49840.17286,0.42,331130,90660.21651,8219274857
AK,2010,WASTE TREATMENT,433.12,9.215319149,0.01,69,17.13226651,293.5145559
ND,2010,LAND TREA,620597,155149.25,11444,359617,164969.4258,27214911454
VT,2010,POTW NON METALS,1815807.32,363161.464,1.32,1625864,707061.2782,4.99936E+11
WY,2010,LAND TREA,173.7762742,24.82518203,0.0000058,150,55.72384874,3105.147318
VT,2010,OTH DISP,11114.7,2222.94,0.1,10866.3,4832.856334,23356500.34
CO,2010,TOTAL OFFSITE RELEASE,4406825.631,5798.454778,0,1310000,62764.51463,3939384296
SD,2010,TOTAL OFFSITE RELEASE,375975.8145,1182.313882,0,224080,13164.21424,173296536.6
TX,2010,POTW RELEASE,37817.92782,4.57401159,0,8000,117.9385641,13909.50489
SC,2010,POTW RELEASE,9326.3054,4.68894188,0,4545,103.9035566,10795.94908
VA,2010,POTW RELEASE,56924.4269,37.32749305,0,42907,1105.90362,1223022.817
RI,2010,POTW RELEASE,1371.11194,4.585658662,0,250,32.10952761,1031.021764
CO,2010,POTW TREATMENT,600835.6,790.5731579,0,126260,7713.823903,59503079.21
UT,2010,TOTAL ON OFFSITE RELEASE,176466551,204243.6933,0,60638877.03,2668165.84,7.11911E+12
OH,2010,AIR STACK,58363353.72,18091.55416,0.0000001,5300000,165114.0066,27262635176
OH,2010,AIR FUG,6292660.024,2262.732839,0.000002,488374,19707.0674,388368505.5
NJ,2010,AIR STACK,3145626.277,3526.486857,0.0000004,841503,31083.87736,966207431.6
ID,2010,AIR STACK,3195854.931,15513.85889,0.0001837,1106412,84656.4116,7166708026
IA,2010,AIR STACK,15296704.1,15624.82544,0.000048,3100000,118475.4906,14036441885
MS,2010,WASTE TREATMENT,1768966.692,19021.14723,0.2,277228,50284.95036,2528576232
MS,2010,AIR STACK,16134250.36,26493.02195,0.0000009,2400000,145155.0025,21069974740
IN,2010,AIR FUG,6655124.44,4217.442611,0.0000007,790000,29735.46033,884197601
CA,2010,AIR FUG,1949445.368,1005.905763,0.0000001,70243,4889.035642,23902669.51
PA,2010,RECYCLING,154415227.5,105691.4631,0.01,10204005,517789.9129,2.68106E+11
NC,2010,RECYCLING,64767658.87,128252.7898,0.0009,13694524.56,732007.5284,5.35835E+11
CA,2010,SI 5.5.3A,151.81,9.488125,0.1,57.61,17.49426543,306.0493229
SD,2010,OTH LANDF,1434985.97,59791.08208,0.2,823000,180861.9096,32711030329
WI,2010,OTH LANDF,1005306.725,13404.08967,0.0000055,240546,34825.66453,1212826910
MA,2010,ENERGY RECOVERY,2275383.901,14045.57964,0.000002,351821,41390.70535,1713190489
OK,2010,WATER,4140128.051,25091.68516,0.0002,1302321,149023.719,22208068828
VT,2010,RECYCLING,606135.8455,16837.10682,0.00048,176995,36337.76347,1320433054
UT,2010,POTW NON METALS,3189862.42,51449.39387,3.34,428610,98819.75045,9765343079
NH,2010,ENERGY RECOVERY,226089.63,8074.629643,0.03,58833,14827.26164,219847687.6
WV,2010,SI 5.5.3B,2422101.13,41760.36431,1,570000,89417.4803,7995485784
SC,2010,SI 5.5.3B,4367819.484,44569.58658,0.0002408,1815288,190090.2961,36134320688
MD,2010,LAND TREA,539249,23445.6087,262,140570,34225.8703,1171410198
ME,2010,POTW NON METALS,998283.42,52541.23263,20,580000,140567.504,19759223181
OK,2010,POTW NON METALS,757946.511,31581.10463,1.52,340000,77345.02007,5982252129
MD,2010,POTW NON METALS,10537579.2,458155.6174,0.04,10153800,2113760.097,4.46798E+12
SD,2010,UNINJ IIV,19,19,19,19,0,0
MP,2010,SI 5.5.3B,1.12045,0.373483333,0.00045,0.95,0.506424131,0.256465401
MO,2010,TOTAL OFFSITE RELEASE,2104702.278,1105.41086,0,110416,7358.512086,54147700.12
IA,2010,TOTAL OFFSITE RELEASE,8357872.929,4963.10744,0,739000,40781.77232,1663152953
HI,2010,TOTAL OFFSITE RELEASE,130260.1094,668.000561,0,93919,7009.72304,49136217.1
DE,2010,TOTAL OFFSITE RELEASE,4535975.064,20524.77405,0,3514348,238692.0794,56973908791
ID,2010,TOTAL OFFSITE RELEASE,1804104.495,5110.777607,0,778241.6715,46704.64033,2181323428
NJ,2010,POTW TREATMENT,15609476.87,10568.3662,0,4913464,180260.102,32493704379
MD,2010,POTW TREATMENT,5260391.1,7970.289545,0,5076900,197629.6477,39057477657
MS,2010,POTW TREATMENT,725418.375,638.0108839,0,290992,9919.839347,98403212.66
MA,2010,TOTAL ONSITE RELEASE,2681739.824,2189.175367,0,1008303,30129.55621,907790157.6
KS,2010,TOTAL ONSITE RELEASE,20583902.29,16694.16244,0,2206010.2,118240.61,13980841856
AR,2010,TOTAL ONSITE RELEASE,31717759.01,23050.69696,0,3524000,143718.0314,20654872554
VT,2010,TOTAL ONSITE RELEASE,164620.7709,1567.816866,0,116635,11503.91827,132340135.6
AR,2010,AIR STACK,12173187.04,14648.8412,0.0001,1160730,81909.38412,6709147207
MO,2010,AIR FUG,1632083.008,1959.283323,0.0000002,232237,10203.77171,104116957
TN,2010,OTH LANDF,20434645.08,162179.7228,0.0000197,8301375,819100.3802,6.70925E+11
VT,2010,WATER,122487,24497.4,178,116635,51537.11215,2656073928
ID,2010,RECYCLING,8195502.326,130087.3385,1,3091845,547527.8063,2.99787E+11
FL,2010,OTH LANDF,7351666.447,53272.94527,0.0004278,450000,87390.29552,7637063751
WI,2010,WATER,2766837.514,9192.15121,0.0000011,802439,55649.83017,3096903598
DE,2010,WASTE TREATMENT,2478164.6,65214.85789,1,1070916,193798.2564,37557764166
IL,2010,WATER,8840052.746,18152.05903,0.0000443,3289150,200342.0232,40136926271
MS,2010,POTW NON METALS,2003824.658,46600.57344,0.8374,581984,105551.5873,11141137580
NM,2010,ENERGY RECOVERY,638319.152,49101.47323,9.5,560000,154587.5205,23897301509
MA,2010,RECYCLING,13935088.64,36289.29333,0.00015,831778,101372.1381,10276310386
NM,2010,RECYCLING,3380720.536,62605.93586,0.1,1038430,179364.3595,32171573463
KY,2010,SI 5.5.3B,10390101.58,57088.47022,0.0004441,539900,89484.7783,8007525547
KS,2010,ENERGY RECOVERY,6238761.866,37810.67798,0.01,1456895,144602.7073,20909942972
NC,2010,LAND TREA,326275.27,11250.87138,0.0000026,161135,32184.21913,1035823961
AL,2010,ENERGY RECOVERY,14553132.83,62729.02082,0.2128,2423291,241478.2088,58311725345
VT,2010,WASTE TREATMENT,277658.947,12620.86123,0.12,106973,31177.99765,972067537.2
CA,2010,OTH DISP,3799055.591,34536.86901,0.1,2381776,228506.605,52215268516
CO,2010,OTH DISP,4179944.9,107178.0744,0.03,3759613.9,600948.7673,3.61139E+11
MN,2010,OTH DISP,1362861.4,29627.42174,0.1,950000,140499.8215,19740199831
SD,2010,RECYCLING,875004.7416,11363.69794,0.17,69987,14459.58906,209079715.9
ID,2010,ENERGY RECOVERY,186.68,62.22666667,1,184.68,106.0476974,11246.11413
ND,2010,POTW NON METALS,1243735.38,177676.4829,200,1170360,438290.2029,1.92098E+11
DC,2010,SI 5.5.3B,19607,9803.5,9761,9846,60.1040764,3612.5
OH,2010,TOTAL OFFSITE RELEASE,37689432.86,6860.10791,0,2453207.74,69448.1941,4823051663
OR,2010,TOTAL OFFSITE RELEASE,5155675.203,6044.167881,0,3553058,123254.2016,15191598219
IN,2010,POTW RELEASE,18294.08529,5.399670982,0,4300,83.39389358,6954.541487
NH,2010,POTW RELEASE,871.317,2.577860947,0,295.5,22.10445748,488.6070407
VT,2010,POTW RELEASE,262,2.495238095,0,250,24.4005532,595.3869963
TX,2010,POTW TREATMENT,23325254.13,2821.148298,0,3758981,59484.69614,3538429075
NC,2010,POTW TREATMENT,2255088.641,927.6382725,0,500841,15622.89395,244074815.5
TX,2010,TOTAL ONSITE RELEASE,192011817.9,23223.49032,0,6639143,191807.0523,36789945323
LA,2010,TOTAL ONSITE RELEASE,127733464.2,44413.58283,0,10141600,356507.571,1.27098E+11
DC,2010,TOTAL ONSITE RELEASE,21900.94056,1095.047028,0,10913,3170.072479,10049359.52
MS,2010,TOTAL ON OFFSITE RELEASE,60961288.78,53615.90922,0,11927178,461136.2309,2.12647E+11
IA,2010,WASTE TREATMENT,1652595.34,10138.62172,1,138997,23693.03738,561360020.5
PR,2010,WASTE TREATMENT,8447658.991,159389.7923,108,1113452,342835.4498,1.17536E+11
MI,2010,WATER,2160205.294,8030.502951,0.000026,1646376,100695.8109,10139646333
CA,2010,RECYCLING,114333749.9,104414.3834,0.0016,36211871.8,1556167.856,2.42166E+12
UT,2010,RCRA C,4390883.26,109772.0815,0.2,1488403,285217.7115,81349142955
IL,2010,OTH LANDF,8320814.782,177038.6124,1,5300000,786569.4062,6.18691E+11
CA,2010,OTH LANDF,3117992.588,69288.72418,0.11,985862.1,186827.3835,34904471207
OK,2010,OTH LANDF,1553810.167,32371.04515,0.0000176,943185,137392.1475,18876602195
MS,2010,RECYCLING,23510344.14,108844.1858,1,9100000,649293.5256,4.21582E+11
AL,2010,OTH DISP,670929.4406,11770.69194,0.0005931,123000,24611.78074,605739751.2
NC,2010,OTH DISP,2493969.138,32815.38339,0.258,564153.9,82226.85171,6761255143
OH,2010,SI 5.5.3B,9477956.85,71262.83346,0.09,2644030,248574.4697,61789267005
AZ,2010,LAND TREA,203569.47,18506.31545,0.1,202633,61068.24559,3729330620
WY,2010,WATER,13788,861.7500001,0.0000001,5940,1964.592426,3859623.4
WA,2010,POTW METALS,0,0,0,0,0,0
ME,2010,POTW METALS,0,0,0,0,0,0
HI,2010,WASTE TREATMENT,6576.84,152.9497674,0.2,1100,233.0243293,54300.33805
HI,2010,OTH DISP,171221.2,21402.65,195,56672,19793.93509,391799866.4
PA,2010,SI 5.5.3A,4.8,2.4,0.8,4,2.2627417,5.12
AZ,2010,UNINJ IIV,5,5,5,5,0,0
LA,2010,POTW RELEASE,849.17471,0.295262417,0,621,11.6978606,136.8399426
IL,2010,POTW TREATMENT,5785910.871,1438.92337,0,848000,21165.07812,447960531.9
HI,2010,POTW TREATMENT,1303,6.682051282,0,1303,93.30976809,8706.712821
GA,2010,TOTAL ONSITE RELEASE,78281152.4,33325.30966,0,4509096,233887.4332,54703331393
SD,2010,TOTAL ONSITE RELEASE,4208543.702,13234.41416,0,1331748,93671.45742,8774341936
NE,2010,TOTAL ONSITE RELEASE,28653579.43,36641.40592,0,4672213,322446.0232,1.03971E+11
MT,2010,TOTAL ONSITE RELEASE,36925345.33,117972.3493,0,10479100,890781.6043,7.93492E+11
IA,2010,AIR FUG,2927591.135,3705.811563,0.0000808,770000,34887.44165,1217133585
NJ,2010,POTW NON METALS,34640897.05,251020.9931,0.14,9826928,1164485.412,1.35603E+12
NC,2010,AIR STACK,30874892.92,22100.85391,0.00003,2696454,140550.1895,19754355759
FL,2010,WATER,1737010.763,8685.053813,0.0000018,623000,48331.31466,2335915977
NY,2010,OTH LANDF,926293.9501,19708.38192,0.0000794,220328,35742.65614,1277537468
CT,2010,AIR FUG,373434.8381,1152.576661,0.0002,78470,5808.943768,33743827.7
NC,2010,WATER,9170422.494,24324.7281,0.0000183,2743402,204392.3889,41776248649
AL,2010,POTW METALS,0,0,0,0,0,0
OR,2010,RCRA C,8155520.088,209115.8997,0.0000125,2495109.9,492298.5742,2.42358E+11
MI,2010,POTW NON METALS,22885863.46,89050.05237,0.02,2725236,296611.4619,87978359352
NJ,2010,RECYCLING,15640606.11,49495.58896,0.01,1894320,160799.8021,25856576342
CO,2010,SI 5.5.3B,2506330.297,62658.25744,0.0014,1410000,269561.7791,72663552771
PA,2010,WASTE TREATMENT,16284594.94,32246.72265,0.001,1500000,145479.574,21164306463
IN,2010,OTH DISP,2960125.375,21926.85463,0.01,575681,60765.15071,3692403541
IL,2010,OTH DISP,552293.5765,9360.908076,0.11,227434,33037.26028,1091460567
DC,2010,AIR FUG,1169.013253,167.0018933,0.00087,603,242.4759691,58794.5956
WV,2010,WASTE TREATMENT,4279161.433,31464.4223,0.01,613100,88101.71942,7761912965
MI,2010,POTW METALS,0,0,0,0,0,0
AR,2010,UNINJ IIV,7764,1294,1,5845,2264.243008,5126796.4
NJ,2010,OTH LANDF,179989,179989,179989,179989,0,0
NE,2010,POTW NON METALS,2427514.807,78306.92924,10,413838,122458.2169,14996014895
MT,2010,RECYCLING,563363.9139,12247.04161,0.00012,123600,24476.73732,599110670.1
GU,2010,ENERGY RECOVERY,54.604,5.4604,0.01,19.9,6.953745708,48.35457938
MN,2010,LAND TREA,34890,8722.5,890,22378,9529.226114,90806150.33
FL,2010,UNINJ IIV,2548,1274,528,2020,1055.003318,1113032
AS,2010,AIR STACK,4.66,4.66,4.66,4.66,0,0
MN,2010,TOTAL OFFSITE RELEASE,2269094.447,1437.045248,0,720000,19924.44379,396983460.2
ME,2010,POTW TREATMENT,491066.21,1197.722463,0,290000,15744.66074,247894341.8
MT,2010,POTW TREATMENT,23020,73.54632588,0,12171,792.2717328,627694.4986
OR,2010,TOTAL ONSITE RELEASE,16999163.92,19928.67986,0,2531922.8,126038.6277,15885735662
WA,2010,TOTAL ONSITE RELEASE,19907573.18,18622.61289,0,4186334.3,163779.6536,26823774949
TX,2010,TOTAL ON OFFSITE RELEASE,214774293.2,25976.5715,0,6639143,197063.9293,38834192229
MA,2010,AIR STACK,2327081.949,3859.174045,0.0000234,1008303,42518.77498,1807846226
TN,2010,AIR STACK,26496404.12,22511.81319,0.0000121,2900000,161680.7444,26140663108
UT,2010,AIR STACK,7218636.289,14583.10362,0.0000037,3949492,188379.2672,35486748322
AR,2010,WATER,3948735.942,13616.33084,0.0000011,689325,62702.67397,3931625323
MS,2010,WATER,5029136.188,22252.81499,0.0000902,1339040,113632.8526,12912425188
IN,2010,POTW METALS,0,0,0,0,0,0
TX,2010,RECYCLING,224675114.9,131005.8979,0.01,26156215.6,1131269.332,1.27977E+12
AL,2010,WASTE TREATMENT,8925194.747,41129.92971,0.08,1825038,176475.6449,31143653245
MN,2010,OTH LANDF,3319027.072,114449.2094,0.0003029,2100000,389756.3763,1.5191E+11
WA,2010,WATER,2028121.506,8895.269764,0.0000057,379700,35307.03803,1246586934
FL,2010,ENERGY RECOVERY,1798919.97,10163.38966,0.1,325309.5,33689.10501,1134955796
NY,2010,POTW NON METALS,15996662.35,107360.15,0.0006,4432546,400586.4253,1.60469E+11
OR,2010,POTW NON METALS,7765716.444,84409.96135,0.124,1215280,209739.055,43990471183
AZ,2010,OTH DISP,57102149,751344.0658,0.2,14373153,2672656.723,7.14309E+12
OR,2010,LAND TREA,11.5,11.5,11.5,11.5,0,0
CT,2010,OTH DISP,76212.46,15242.492,0.65,69409,30371.2002,922409801.6
OK,2010,UNINJ IIV,119,119,119,119,0,0
WA,2010,UNINJ IIV,0.5300004,0.2650002,0.0000004,0.53,0.374766311,0.140449788
KY,2010,TOTAL OFFSITE RELEASE,12451329.87,6182.388219,0,2599226,82102.7676,6740864448
MT,2010,TOTAL OFFSITE RELEASE,1473651.354,4708.151292,0,460000,32267.61732,1041199128
DC,2010,POTW RELEASE,0.2766498,0.01383249,0,0.262,0.058504098,0.00342273
ND,2010,POTW TREATMENT,621867.69,2220.956036,0,585180,35012.13021,1225849262
MO,2010,TOTAL ONSITE RELEASE,72713186.18,38189.69862,0,8670250,336842.1705,1.13463E+11
ME,2010,TOTAL ONSITE RELEASE,8518394.824,20776.57274,0,2271491,135118.7876,18257086753
NM,2010,TOTAL ON OFFSITE RELEASE,15623749.85,49131.28884,0,2430925.61,254100.7974,64567215235
PR,2010,TOTAL ON OFFSITE RELEASE,5483210.446,13776.91067,0,984617,84641.78092,7164231077
IL,2010,AIR FUG,5363200.206,2631.599709,0.00001,619312,21532.36767,463642857.3
KY,2010,AIR STACK,53030647.49,41077.18628,0.0000007,7500000,342876.3724,1.17564E+11
KS,2010,RECYCLING,42559637.11,135109.9591,0.002,12562145,772231.4193,5.96341E+11
CO,2010,OTH LANDF,6529349.3,112574.9879,4.7,1752527,314400.4642,98847651863
KS,2010,OTH LANDF,8130753.87,101634.4234,0.3,2200000,351899.5349,1.23833E+11
ME,2010,AIR FUG,1373219.406,7802.38299,0.0000025,917035,70339.69422,4947672583
CA,2010,ENERGY RECOVERY,8742475.029,22302.23222,0.1,909728,79632.15125,6341279512
IL,2010,ENERGY RECOVERY,9152794.02,16402.85667,0.01,945612,72190.28204,5211436821
NH,2010,WASTE TREATMENT,24952.99847,1134.227203,0.001,9650,2841.935702,8076598.534
NM,2010,POTW NON METALS,1609950.1,89441.67222,3.6,900000,213832.1257,45724177993
NM,2010,WASTE TREATMENT,422747.768,21137.3884,0.008,200006,58399.33709,3410482573
MN,2010,WATER,1657153.481,16909.7294,0.0002,557583,77069.12605,5939650190
NC,2010,SI 5.5.3B,4869787.29,35807.25949,3.7,712950,92751.69881,8602877633
NJ,2010,SI 5.5.3B,19465,19465,19465,19465,0,0
AR,2010,OTH DISP,133472.0611,2566.770406,0.0000004,67484,10082.70127,101660864.9
MP,2010,AIR STACK,15645.513,539.5004483,0.003,10356.5,1914.818176,3666528.648
AK,2010,OTH DISP,530978670.5,8849644.508,0.16,263970083,43314915.59,1.87618E+15
VI,2010,LAND TREA,18599.5,3719.9,31.5,8848,4683.25918,21932916.55
VI,2010,WATER,189219.2924,13515.66374,0.0024255,165172,43925.29623,1929431649
IL,2010,RCRA C,558892.0006,69861.50007,0.0005509,342000,119325.5517,14238587277
NC,2010,SI 5.5.3A,5300,5300,5300,5300,0,0
TN,2010,TOTAL OFFSITE RELEASE,13169104.52,6408.323369,0,5900017,132103.3342,17451290904
RI,2010,TOTAL OFFSITE RELEASE,174282.0801,582.8832111,0,40640.173,3007.167716,9043057.67
PR,2010,TOTAL OFFSITE RELEASE,949753.6659,2386.315743,0,241578,18893.38797,356960109.2
VI,2010,TOTAL OFFSITE RELEASE,38847.436,669.7833793,0,18189.283,3113.066645,9691183.935
OH,2010,POTW RELEASE,48465.70748,8.821570346,0,7515,143.5078943,20594.51573
CT,2010,POTW RELEASE,2584.580987,2.874951042,0,1209,41.84606142,1751.092857
MP,2010,POTW TREATMENT,0,0,0,0,0,0
AK,2010,POTW TREATMENT,1.944,0.009084112,0,1,0.072439597,0.005247495
VA,2010,POTW TREATMENT,17054309.82,11183.15398,0,6018208,211307.4134,44650822955
TN,2010,TOTAL ONSITE RELEASE,75359537.2,36671.30764,0,9262388,335182.487,1.12347E+11
OR,2010,TOTAL ON OFFSITE RELEASE,22154839.13,25972.84775,0,3556554,175727.2011,30880049216
NE,2010,TOTAL ON OFFSITE RELEASE,32189518.24,41163.0668,0,4678001,325797.8731,1.06144E+11
MD,2010,TOTAL ON OFFSITE RELEASE,12773901.49,19354.39619,0,1500000,88270.74033,7791723599
KS,2010,TOTAL ON OFFSITE RELEASE,23717110.37,19235.28822,0,2206010.2,120609.2344,14546587427
GA,2010,WASTE TREATMENT,4115005.7,16659.94211,0.1,1198261,87343.90311,7628957410
NE,2010,AIR STACK,5105472.299,11683.00297,0.000005,798000,59452.94092,3534652184
PR,2010,AIR STACK,4270410.234,17867.82525,0.0002687,984617,106109.3342,11259190801
UT,2010,AIR FUG,1383277.023,3247.129161,0.0000071,781602,38529.23124,1484501660
NE,2010,OTH DISP,411603.02,16464.1208,2,81430,23662.77071,559926717.7
CA,2010,WATER,2617928.645,8668.637897,0.0000049,1005139,77583.68291,6019227854
AZ,2010,ENERGY RECOVERY,762077.97,38103.8985,0.5,504578,115400.1669,13317198522
GA,2010,OTH DISP,999411.3187,17533.53191,0.0106573,216894,43227.08868,1868581196
HI,2010,AIR FUG,251914.058,2929.233233,0.0000002,78000,10121.09638,102436592
MO,2010,SI 5.5.3B,44714849.44,496831.6604,0.000048,8584760,1343513.751,1.80503E+12
AK,2010,SI 5.5.3B,303802492.2,11251944.16,0.1,189688417,41285749.5,1.70451E+15
NC,2010,POTW METALS,0,0,0,0,0,0
OK,2010,WASTE TREATMENT,261906.5892,5693.621503,0.015,118140,19342.028,374114047.3
IN,2010,RCRA C,436266.76,87253.352,32.71,310000,132567.1444,17574047768
NM,2010,LAND TREA,1238788,412929.3333,89839,1049987,551726.9798,3.04403E+11
AK,2010,POTW METALS,0,0,0,0,0,0
IN,2010,TOTAL OFFSITE RELEASE,48572969.61,14336.76789,0,9727431,219073.4207,47993163672
TX,2010,TOTAL OFFSITE RELEASE,22762475.22,2753.081183,0,3024750,43770.6068,1915866020
NE,2010,TOTAL OFFSITE RELEASE,3535938.805,4521.660876,0,1150000,48572.7589,2359312907
MO,2010,POTW RELEASE,28578.471,15.00970116,0,13627,330.8615888,109469.391
WY,2010,POTW RELEASE,4.9,0.015960912,0,3.7,0.22178562,0.049188861
WV,2010,POTW RELEASE,4685.3887,5.258573176,0,1378,73.12161717,5346.770898
OK,2010,POTW RELEASE,1181.727469,0.921784297,0,328.77,11.83370496,140.036573
PR,2010,POTW RELEASE,559.7,1.406281407,0,250,16.87129934,284.6407413
SD,2010,POTW TREATMENT,35760.8,112.4553459,0,16603,1174.278053,1378928.946
AR,2010,POTW TREATMENT,1287315.389,935.5489746,0,355072,12739.94349,162306160.1
VT,2010,POTW TREATMENT,877277.66,8355.025333,0,812932,79396.82187,6303855323
UT,2010,TOTAL ONSITE RELEASE,174030629.3,201424.3395,0,60621404.98,2667734.032,7.1168E+12
FL,2010,TOTAL ONSITE RELEASE,76509441.02,40783.28413,0,23720038,582233.5823,3.38996E+11
WV,2010,TOTAL ON OFFSITE RELEASE,46661184.47,52369.45507,0,4600000,253615.4766,64320809987
OH,2010,WASTE TREATMENT,19625268.77,16575.39592,0.00037,2328864,109693.5752,12032680439
TX,2010,WATER,12824120.1,10477.22231,0.0000458,1447574,79365.8942,6298945163
VA,2010,AIR FUG,2908555.093,4706.399826,0.0000002,359326,20862.45102,435241862.7
GA,2010,RECYCLING,32498473.19,83116.29971,0.00036,5873546,375868.2612,1.41277E+11
FL,2010,POTW METALS,0,0,0,0,0,0
VA,2010,WASTE TREATMENT,2653878.523,16903.68486,0.0019,397020,48099.05051,2313518660
MD,2010,AIR STACK,6331526.01,17587.57225,0.00008,1500000,98069.918,9617708816
KY,2010,POTW METALS,0,0,0,0,0,0
SC,2010,OTH DISP,434563.514,14018.17787,0.07,207137.6,46506.13789,2162820862
NH,2010,RECYCLING,13284437.04,119679.613,0.1,1541100,305744.118,93479465700
NM,2010,WATER,50801.062,2309.139182,0.012,46266.7,9825.276298,96536054.34
ND,2010,SI 5.5.3B,5561315.13,126393.5257,0.03,1950000,377399.4796,1.4243E+11
